0.8918918918918919	1.0	0.0	0.0	0.5	0.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.75	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25	0.8333333333333334	0.0	0.5	0.6	0.5	1.0	0.0	1.0	0.0	0.0	0.5
0.972972972972973	1.0	0.0	0.0	0.6666666666666666	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.5	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.5	0.0	0.5	0.2	0.5	0.5	0.0	1.0	0.0	0.0	0.5
0.8918918918918919	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.75	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.4	0.5	1.0	0.0	0.5	0.0	0.0	0.5
0.8648648648648649	1.0	0.0	0.0	0.5	1.0	0.2	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.75	0.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.25	0.0	0.0	0.5	0.4	0.5	0.5	0.0	0.5	0.0	0.0	0.5
0.8918918918918919	1.0	0.0	0.0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.5	1.0	0.0	1.0	0.0	0.5	0.5	0.0	0.5	0.6	0.5	1.0	0.0	0.5	0.0	0.0	0.0
0.4594594594594595	0.6923076923076923	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.25	0.0	0.0	0.5	0.0	1.0	0.5	0.0	0.5	0.0	0.0	0.0
0.8378378378378378	1.0	0.0	0.0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.6666666666666666	0.0	0.5	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
0.8108108108108109	1.0	0.0	0.0	0.5	0.0	0.2	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.25	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.5	0.0	0.0	0.5
0.08108108108108109	0.9230769230769231	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.25	1.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.25	0.8333333333333334	0.0	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
0.8108108108108109	1.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.5	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.5	0.8333333333333334	0.0	0.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
0.4864864864864865	0.23076923076923078	0.0	0.0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.8333333333333334	0.0	0.0	0.2	0.5	0.5	0.0	0.0	0.0	0.0	0.0
0.35135135135135137	0.6153846153846154	0.0	0.024390243902439025	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	1.0	0.0	0.8333333333333334	0.0	0.5	0.6	0.5	0.5	0.0	0.5	0.0	0.0	0.5
0.05405405405405406	0.15384615384615385	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	1.0	0.0	0.8333333333333334	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.0	1.0
0.16216216216216217	0.8461538461538461	0.0	0.0	0.6666666666666666	1.0	0.2	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.25	0.6666666666666666	0.0	0.5	0.4	0.5	0.5	0.0	0.0	0.0	0.0	0.5
0.16216216216216217	0.23076923076923078	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.6666666666666666	0.0	0.5	0.8	0.5	0.5	0.0	0.0	0.0	0.0	1.0
